TIME,PRICE,HIGH,LOW,OPEN,VOLUME
13:30:00,255.14390563964844,255.17999267578125,253.9600067138672,254.6649932861328,2556027.0
13:31:00,254.88499450683594,255.2100067138672,254.54010009765625,255.2100067138672,384445.0
13:32:00,255.61000061035156,255.6199951171875,254.8300018310547,254.89999389648438,399135.0
13:33:00,256.2449951171875,256.3500061035156,255.52000427246094,255.58999633789062,543301.0
13:34:00,256.7149963378906,256.739990234375,255.9550018310547,256.2449951171875,513956.0
13:35:00,257.17999267578125,257.3699951171875,256.70001220703125,256.7200012207031,502607.0
13:36:00,257.3902893066406,257.3999938964844,256.8399963378906,257.2049865722656,383679.0
13:37:00,257.54998779296875,257.6600036621094,257.3299865722656,257.3999938964844,363979.0
13:38:00,258.114990234375,258.1600036621094,257.3949890136719,257.5776062011719,428554.0
13:39:00,257.8800048828125,258.1199951171875,257.7200012207031,258.11260986328125,348586.0
13:40:00,257.82000732421875,258.20001220703125,257.760009765625,257.8699951171875,358091.0
13:41:00,257.7300109863281,257.8999938964844,257.489990234375,257.8442077636719,336350.0
13:42:00,257.6496887207031,257.9599914550781,257.6050109863281,257.73260498046875,260898.0
13:43:00,257.9400939941406,257.9599914550781,257.5400085449219,257.6499938964844,275767.0
13:44:00,257.8949890136719,258.1400146484375,257.7947998046875,257.95989990234375,286740.0
13:45:00,257.7950134277344,258.010009765625,257.760009765625,257.92999267578125,231842.0
13:46:00,257.9700012207031,258.0199890136719,257.6300048828125,257.7950134277344,215481.0
13:47:00,258.4299011230469,258.5400085449219,257.8599853515625,257.9888916015625,478946.0
13:48:00,258.44000244140625,258.5,258.13018798828125,258.4173889160156,294436.0
13:49:00,258.6300048828125,258.6499938964844,258.2200012207031,258.45001220703125,231738.0
13:50:00,258.45001220703125,258.6600036621094,258.29998779296875,258.6199951171875,273976.0
13:51:00,258.7101135253906,258.73260498046875,258.3999938964844,258.45001220703125,271962.0
13:52:00,258.82000732421875,258.8793029785156,258.5668029785156,258.7200012207031,300417.0
13:53:00,258.66009521484375,258.9468994140625,258.6300048828125,258.82000732421875,292778.0
13:54:00,258.9800109863281,259.0400085449219,258.6700134277344,258.6700134277344,361841.0
13:55:00,258.70001220703125,259.0,258.6000061035156,258.9750061035156,332022.0
13:56:00,258.4599914550781,258.8599853515625,258.42999267578125,258.7200012207031,237605.0
13:57:00,258.6050109863281,258.6874084472656,258.45001220703125,258.4700012207031,217293.0
13:58:00,258.3699951171875,258.82000732421875,258.29998779296875,258.6199951171875,372945.0
13:59:00,258.0516052246094,258.45001220703125,258.010009765625,258.3900146484375,179400.0
14:00:00,258.1600036621094,258.260009765625,257.7229919433594,258.0400085449219,252968.0
14:01:00,257.7900085449219,258.1300048828125,257.7699890136719,258.1300048828125,189441.0
14:02:00,257.389892578125,257.8599853515625,257.3399963378906,257.80999755859375,311339.0
14:03:00,257.86749267578125,257.9299011230469,257.3399963378906,257.3900146484375,207538.0
14:04:00,258.1000061035156,258.1299133300781,257.8500061035156,257.8500061035156,172405.0
14:05:00,258.1300048828125,258.29998779296875,258.010009765625,258.0899963378906,160454.0
14:06:00,258.4750061035156,258.489990234375,258.0050048828125,258.1199951171875,208253.0
14:07:00,258.5599060058594,258.6199951171875,258.3699951171875,258.45001220703125,139949.0
14:08:00,258.32000732421875,258.5498962402344,258.260009765625,258.5400085449219,105641.0
14:09:00,258.4700012207031,258.4999084472656,258.239990234375,258.2900085449219,91532.0
14:10:00,258.6700134277344,258.6724853515625,258.3800048828125,258.4700012207031,95881.0
14:13:00,258.7550048828125,258.7900085449219,258.69000244140625,258.7300109863281,354904.0
14:14:00,258.656494140625,258.760009765625,258.6000061035156,258.7300109863281,112837.0
14:15:00,258.4599914550781,258.7099914550781,258.4599914550781,258.6585998535156,108121.0
14:16:00,258.70001220703125,258.70001220703125,258.4267883300781,258.44000244140625,123981.0
14:17:00,258.3599853515625,258.7300109863281,258.3599853515625,258.68499755859375,125672.0
14:18:00,258.2699890136719,258.3699951171875,258.20001220703125,258.3299865722656,102749.0
14:19:00,258.3900146484375,258.4100036621094,258.2510070800781,258.2799987792969,96154.0
14:20:00,258.21759033203125,258.409912109375,258.17999267578125,258.3800048828125,79150.0
14:21:00,258.5249938964844,258.6300048828125,258.21240234375,258.21240234375,118316.0
14:22:00,258.44000244140625,258.5268859863281,258.3900146484375,258.510009765625,72154.0
14:23:00,258.110107421875,258.4599914550781,258.10400390625,258.44000244140625,125437.0
14:24:00,258.1050109863281,258.2850036621094,258.06500244140625,258.1199951171875,121813.0
14:25:00,258.2626037597656,258.306884765625,258.0299987792969,258.1120910644531,118759.0
14:26:00,258.375,258.3800048828125,258.1700134277344,258.2650146484375,48654.0
14:27:00,258.1400146484375,258.2532043457031,258.0299987792969,258.2076110839844,176078.0
14:28:00,258.2349853515625,258.3316955566406,258.010009765625,258.1499938964844,140947.0
14:29:00,257.8500061035156,258.2300109863281,257.80999755859375,258.2300109863281,115962.0
14:30:00,257.8699951171875,257.9700012207031,257.8200988769531,257.8599853515625,93511.0
14:31:00,257.9700012207031,258.085205078125,257.8500061035156,257.8634948730469,249291.0
14:32:00,257.67889404296875,258.010009765625,257.6700134277344,257.9649963378906,120355.0
14:33:00,257.7200012207031,257.7499084472656,257.5199890136719,257.6889953613281,117249.0
14:34:00,257.9750061035156,257.9750061035156,257.6600036621094,257.7200012207031,74747.0
14:35:00,258.05499267578125,258.1300048828125,257.9549865722656,257.9700012207031,96528.0
14:36:00,257.9601135253906,258.1000061035156,257.8800048828125,258.07000732421875,157934.0
14:37:00,258.151611328125,258.16949462890625,257.8800048828125,257.9800109863281,65288.0
14:38:00,258.2250061035156,258.2799987792969,258.0400085449219,258.15899658203125,83953.0
14:39:00,258.2300109863281,258.2349853515625,258.0227966308594,258.22259521484375,61642.0
14:40:00,258.4840087890625,258.5199890136719,258.20001220703125,258.2200012207031,112222.0
14:41:00,258.57501220703125,258.6000061035156,258.4700012207031,258.5,91617.0
14:42:00,258.6650085449219,258.67999267578125,258.54998779296875,258.57000732421875,121025.0
14:43:00,258.4346008300781,258.739990234375,258.42999267578125,258.6700134277344,127500.0
14:44:00,258.17010498046875,258.45001220703125,258.1700134277344,258.45001220703125,134415.0
14:45:00,258.2950134277344,258.3299865722656,258.1400146484375,258.17999267578125,56304.0
14:46:00,258.29998779296875,258.3699951171875,258.25,258.3299865722656,53402.0
14:47:00,258.2699890136719,258.3299865722656,258.2200012207031,258.32000732421875,53337.0
14:48:00,258.0799865722656,258.2685852050781,258.0799865722656,258.2685852050781,54795.0
14:49:00,258.1300048828125,258.1600036621094,257.9700012207031,258.0589904785156,89415.0
14:50:00,258.1499938964844,258.2099914550781,258.02960205078125,258.1199951171875,54653.0
14:51:00,258.20001220703125,258.3500061035156,258.0799865722656,258.1300048828125,54530.0
14:52:00,258.05499267578125,258.20880126953125,257.95458984375,258.20880126953125,66003.0
14:53:00,258.1499938964844,258.1499938964844,257.8900146484375,258.05499267578125,74741.0
14:54:00,258.3500061035156,258.3633117675781,258.1400146484375,258.1700134277344,61416.0
14:55:00,258.3949890136719,258.4269104003906,258.30999755859375,258.3599853515625,78655.0
14:56:00,258.30999755859375,258.42999267578125,258.2803039550781,258.3900146484375,56409.0
14:57:00,258.2200012207031,258.3299865722656,258.2101135253906,258.30999755859375,57732.0
14:58:00,258.29998779296875,258.32000732421875,258.1600036621094,258.22808837890625,51791.0
14:59:00,258.17498779296875,258.3550109863281,258.1499938964844,258.3009033203125,60869.0
15:00:00,258.17498779296875,258.20001220703125,258.0874938964844,258.1700134277344,54794.0
15:01:00,258.0899963378906,258.19000244140625,258.05999755859375,258.19000244140625,67910.0
15:02:00,258.0,258.1234130859375,257.989990234375,258.1000061035156,57236.0
15:03:00,258.0299987792969,258.0400085449219,257.940185546875,258.0,73060.0
15:04:00,258.06500244140625,258.1299133300781,257.94000244140625,258.010009765625,72147.0
15:05:00,258.1300048828125,258.1499938964844,257.8949890136719,258.06500244140625,74575.0
15:06:00,258.34649658203125,258.3699951171875,258.1300048828125,258.1300048828125,70819.0
15:07:00,258.30999755859375,258.3349914550781,258.2550048828125,258.3299865722656,46395.0
15:08:00,258.239990234375,258.3351135253906,258.2002868652344,258.30999755859375,58484.0
15:09:00,258.25,258.2550048828125,258.17498779296875,258.2300109863281,46064.0
15:10:00,258.239990234375,258.2900085449219,258.2149963378906,258.239990234375,39716.0
15:11:00,258.1099853515625,258.239990234375,258.1099853515625,258.239990234375,34478.0
15:12:00,258.19000244140625,258.2200012207031,258.05999755859375,258.1000061035156,57047.0
15:13:00,258.25,258.30999755859375,258.2099914550781,258.2200012207031,44282.0
15:14:00,258.389404296875,258.4100036621094,258.2300109863281,258.2300109863281,54258.0
15:15:00,258.3900146484375,258.42999267578125,258.3699951171875,258.3800048828125,41270.0
15:16:00,258.4100036621094,258.5,258.3699951171875,258.3800048828125,77403.0
15:17:00,258.5325927734375,258.5325927734375,258.3999938964844,258.4100036621094,67724.0
15:18:00,258.3800048828125,258.52740478515625,258.3699951171875,258.52740478515625,45471.0
15:19:00,258.385009765625,258.44000244140625,258.30999755859375,258.360107421875,35818.0
15:20:00,258.3299865722656,258.4200134277344,258.29998779296875,258.39801025390625,37327.0
15:21:00,258.489990234375,258.5050048828125,258.30999755859375,258.32000732421875,40105.0
15:22:00,258.46240234375,258.5400085449219,258.45001220703125,258.4700012207031,53678.0
15:23:00,258.5400085449219,258.5957946777344,258.4649963378906,258.4649963378906,57414.0
15:24:00,258.6499938964844,258.65380859375,258.4949951171875,258.5400085449219,78263.0
15:25:00,258.7300109863281,258.7300109863281,258.6000061035156,258.6400146484375,103281.0
15:26:00,258.70001220703125,258.7300109863281,258.57000732421875,258.7139892578125,120111.0
15:27:00,258.5199890136719,258.7149963378906,258.510009765625,258.7085876464844,68904.0
15:28:00,258.43499755859375,258.6000061035156,258.4200134277344,258.54998779296875,84193.0
15:29:00,258.510009765625,258.53009033203125,258.3999938964844,258.42999267578125,59392.0
15:30:00,258.55499267578125,258.56878662109375,258.42498779296875,258.4930114746094,56908.0
15:31:00,258.6400146484375,258.67999267578125,258.54998779296875,258.55999755859375,87117.0
15:32:00,258.7250061035156,258.8348083496094,258.6000061035156,258.6400146484375,118582.0
15:33:00,258.7069091796875,258.7900085449219,258.67999267578125,258.72900390625,71515.0
15:34:00,258.70001220703125,258.7950134277344,258.6199951171875,258.7099914550781,82254.0
15:35:00,258.7200012207031,258.7749938964844,258.69000244140625,258.69500732421875,81441.0
15:36:00,258.7300109863281,258.7550048828125,258.67999267578125,258.7200012207031,95673.0
15:37:00,258.59271240234375,258.7300109863281,258.54998779296875,258.7200012207031,74460.0
15:38:00,258.79998779296875,258.8599853515625,258.5899963378906,258.5899963378906,136442.0
15:39:00,258.8472900390625,259.0199890136719,258.7012023925781,258.7900085449219,305339.0
15:40:00,258.80499267578125,258.8699951171875,258.57000732421875,258.8399963378906,374664.0
15:41:00,259.1003112792969,259.1300048828125,258.80999755859375,258.80999755859375,181263.0
15:42:00,258.7799987792969,259.239990234375,258.7300109863281,259.1099853515625,305696.0
15:43:00,258.8500061035156,259.07501220703125,258.7300109863281,258.760009765625,152908.0
15:44:00,258.7699890136719,258.89990234375,258.70001220703125,258.8500061035156,76943.0
15:45:00,258.5498962402344,258.8399963378906,258.4700012207031,258.7994079589844,127507.0
15:46:00,258.6000061035156,258.7099914550781,258.4901123046875,258.510009765625,172511.0
15:47:00,258.4700012207031,258.6199951171875,258.3402099609375,258.5824890136719,82841.0
15:48:00,258.3699951171875,258.4700012207031,258.29998779296875,258.4599914550781,60958.0
15:49:00,258.4800109863281,258.5400085449219,258.3700866699219,258.385009765625,63635.0
15:50:00,258.4800109863281,258.54998779296875,258.4473876953125,258.4700012207031,52017.0
15:51:00,258.5591125488281,258.6000061035156,258.4809875488281,258.5,68997.0
15:52:00,258.3929138183594,258.54998779296875,258.3410949707031,258.54998779296875,103587.0
15:53:00,258.3699951171875,258.44000244140625,258.3349914550781,258.3999938964844,65285.0
15:54:00,258.42999267578125,258.4800109863281,258.30999755859375,258.3599853515625,91758.0
15:55:00,258.3399963378906,258.42999267578125,258.260009765625,258.42999267578125,68807.0
15:56:00,258.3999938964844,258.4606018066406,258.3399963378906,258.3514099121094,47896.0
15:57:00,258.41009521484375,258.4729919433594,258.3900146484375,258.4100036621094,46105.0
15:58:00,258.3500061035156,258.42718505859375,258.30999755859375,258.4100036621094,46403.0
15:59:00,258.4049987792969,258.4200134277344,258.29998779296875,258.3399963378906,39383.0
16:00:00,258.32501220703125,258.4800109863281,258.29998779296875,258.4130859375,70075.0
16:01:00,258.4119873046875,258.42999267578125,258.29998779296875,258.32501220703125,36175.0
16:02:00,258.3299865722656,258.45001220703125,258.32000732421875,258.4100036621094,81447.0
16:03:00,258.3389892578125,258.3583068847656,258.2699890136719,258.3299865722656,51965.0
16:04:00,258.260498046875,258.3599853515625,258.260498046875,258.3550109863281,41380.0
16:05:00,258.32000732421875,258.3399963378906,258.2571105957031,258.2571105957031,60775.0
16:06:00,258.5398864746094,258.5398864746094,258.29998779296875,258.3299865722656,68006.0
16:07:00,258.55499267578125,258.5567932128906,258.5,258.5299987792969,51081.0
16:08:00,258.4700012207031,258.6000061035156,258.4599914550781,258.57000732421875,39912.0
16:09:00,258.4849853515625,258.510009765625,258.45001220703125,258.4849853515625,30853.0
16:10:00,258.489990234375,258.5299987792969,258.4700012207031,258.5150146484375,47075.0
16:11:00,258.510009765625,258.5199890136719,258.4573974609375,258.50421142578125,40834.0
16:12:00,258.45709228515625,258.5400085449219,258.3949890136719,258.510009765625,46353.0
16:13:00,258.4200134277344,258.5,258.4200134277344,258.45001220703125,42674.0
16:14:00,258.3699951171875,258.3949890136719,258.318603515625,258.3949890136719,52640.0
16:15:00,258.6661071777344,258.70001220703125,258.3999938964844,258.4100036621094,108019.0
16:16:00,258.739990234375,258.7900085449219,258.6700134277344,258.6700134277344,41448.0
16:17:00,258.80999755859375,258.8599853515625,258.7099914550781,258.7200012207031,90772.0
16:18:00,258.7699890136719,258.8301086425781,258.75,258.80999755859375,53457.0
16:19:00,258.7430114746094,258.7970886230469,258.6600036621094,258.77239990234375,37355.0
16:20:00,258.7099914550781,258.80999755859375,258.68499755859375,258.739990234375,45338.0
16:21:00,258.7250061035156,258.7699890136719,258.6700134277344,258.7049865722656,42335.0
16:22:00,258.6499938964844,258.75,258.6000061035156,258.7373046875,38206.0
16:23:00,258.5400085449219,258.6650085449219,258.5299987792969,258.6449890136719,25569.0
16:24:00,258.4649963378906,258.5325927734375,258.4100036621094,258.5325927734375,44088.0
16:25:00,258.40008544921875,258.4601135253906,258.3550109863281,258.4599914550781,30854.0
16:26:00,258.4100036621094,258.5199890136719,258.3900146484375,258.3900146484375,61646.0
16:27:00,258.45599365234375,258.4800109863281,258.375,258.4100036621094,41498.0
16:28:00,258.53009033203125,258.5400085449219,258.4248046875,258.45001220703125,35386.0
16:29:00,258.5487060546875,258.5799865722656,258.510009765625,258.531005859375,32619.0
16:30:00,258.55999755859375,258.6400146484375,258.5299987792969,258.5400085449219,34171.0
16:31:00,258.5299987792969,258.57000732421875,258.5028991699219,258.55999755859375,52360.0
16:32:00,258.5299987792969,258.54998779296875,258.4700012207031,258.5350036621094,46668.0
16:33:00,258.5400085449219,258.54998779296875,258.50738525390625,258.5199890136719,22074.0
16:34:00,258.54998779296875,258.5799865722656,258.5249938964844,258.5400085449219,27072.0
16:35:00,258.4800109863281,258.5899963378906,258.4800109863281,258.54998779296875,33177.0
16:36:00,258.1932067871094,258.4927978515625,258.19000244140625,258.4927978515625,88857.0
16:37:00,258.3302001953125,258.3599853515625,258.19000244140625,258.2099914550781,87133.0
16:38:00,258.3703918457031,258.42498779296875,258.3399963378906,258.39959716796875,32597.0
16:39:00,258.4200134277344,258.42999267578125,258.3500061035156,258.3699951171875,43504.0
16:40:00,258.3599853515625,258.4200134277344,258.32000732421875,258.4200134277344,50012.0
16:41:00,258.4549865722656,258.4844055175781,258.3450012207031,258.3450012207031,34737.0
16:42:00,258.5299987792969,258.5299987792969,258.42999267578125,258.44000244140625,62675.0
16:43:00,258.5899963378906,258.6199951171875,258.5299987792969,258.5299987792969,51980.0
